States,Transaction_Year,Quarters,Transaction_Type,Transaction_Count,Transaction_Amount,District
bihar,2022,3,TOTAL,9418848,18122655169.770046,siwan district
bihar,2022,3,TOTAL,16912765,33481627797.22489,muzaffarpur district
bihar,2022,3,TOTAL,188665398,298860414441.2887,patna district
bihar,2022,3,TOTAL,2448662,4817559409.231341,jehanabad district
bihar,2022,3,TOTAL,6784436,14544338902.353832,rohtas district
bihar,2022,3,TOTAL,7583904,14221932160.040894,begusarai district
bihar,2022,3,TOTAL,4921556,10141522251.311586,supaul district
bihar,2022,3,TOTAL,12134163,22642688423.69205,sitamarhi district
bihar,2022,3,TOTAL,10802033,20973427431.87491,saran district
bihar,2022,3,TOTAL,1236701,2467707362.693567,arwal district
bihar,2022,3,TOTAL,9169007,18511476452.576893,vaishali district
bihar,2022,3,TOTAL,11723439,21455732877.10686,pashchim champaran district
bihar,2022,3,TOTAL,7957267,14444438767.732466,gopalganj district
bihar,2022,3,TOTAL,1805206,3725300700.4204597,lakhisarai district
bihar,2022,3,TOTAL,5912006,11748526557.995451,aurangabad district
bihar,2022,3,TOTAL,2341336,5227485997.481998,kaimur bhabua district
bihar,2022,3,TOTAL,6340369,13243913151.984716,araria district
bihar,2022,3,TOTAL,2750473,5290417306.818951,munger district
bihar,2022,3,TOTAL,8203134,15746213805.903904,katihar district
bihar,2022,3,TOTAL,3304286,7232845388.720422,khagaria district
bihar,2022,3,TOTAL,5029944,9756024807.481964,saharsa district
bihar,2022,3,TOTAL,8342252,16048487257.880058,bhagalpur district
bihar,2022,3,TOTAL,9999220,19516793344.794167,madhubani district
bihar,2022,3,TOTAL,3653577,8599495658.020891,kishanganj district
bihar,2022,3,TOTAL,11189071,23491978226.50628,gaya district
bihar,2022,3,TOTAL,12531008,23600501220.43035,samastipur district
bihar,2022,3,TOTAL,2758275,5282684096.827041,banka district
bihar,2022,3,TOTAL,14515173,28167506672.733845,purbi champaran district
bihar,2022,3,TOTAL,1221390,2733020743.2677464,sheohar district
bihar,2022,3,TOTAL,5015794,10683915585.523502,bhojpur district
bihar,2022,4,TOTAL,5022050,10394138384.377644,madhepura district
bihar,2022,4,TOTAL,10279227,20057462336.596336,purnia district
bihar,2022,4,TOTAL,7514886,15020248161.563335,nalanda district
bihar,2022,4,TOTAL,3859617,8273334277.124817,buxar district
bihar,2022,4,TOTAL,12146750,22879238312.29418,darbhanga district
bihar,2022,4,TOTAL,4969118,10797138677.4231,nawada district
bihar,2022,4,TOTAL,4745328,9004026158.218195,jamui district
bihar,2022,4,TOTAL,1523803,3199876556.987208,sheikhpura district
bihar,2022,4,TOTAL,12408052,23745856584.586132,siwan district
bihar,2022,4,TOTAL,19056253,37684755616.87426,muzaffarpur district
bihar,2022,4,TOTAL,217434851,352393762150.4539,patna district
bihar,2022,4,TOTAL,2844066,5377284750.092999,jehanabad district
bihar,2022,4,TOTAL,8337061,17861976613.691093,rohtas district
bihar,2022,4,TOTAL,8893901,16334643255.628489,begusarai district
bihar,2022,4,TOTAL,6223660,12023032235.635077,supaul district
bihar,2022,4,TOTAL,11973091,22844727997.171284,sitamarhi district
bihar,2022,4,TOTAL,13791757,26710050303.497475,saran district
bihar,2022,4,TOTAL,1753363,3359266564.982947,arwal district
bihar,2022,4,TOTAL,13468090,26133475409.36425,vaishali district
bihar,2022,4,TOTAL,13798685,25203288880.711174,pashchim champaran district
bihar,2022,4,TOTAL,8691592,16157351383.92667,gopalganj district
bihar,2022,4,TOTAL,2222938,4387567183.802448,lakhisarai district
bihar,2022,4,TOTAL,7443654,14382742226.580898,aurangabad district
bihar,2022,4,TOTAL,2948908,6480522741.600658,kaimur bhabua district
bihar,2022,4,TOTAL,7506762,15306990824.123127,araria district
bihar,2022,4,TOTAL,3517170,6540000510.843186,munger district
bihar,2022,4,TOTAL,9792573,17698024129.87237,katihar district
bihar,2022,4,TOTAL,4032933,8408292444.20792,khagaria district
bihar,2022,4,TOTAL,5976774,11202536901.796572,saharsa district
bihar,2022,4,TOTAL,8897955,16890265333.161451,bhagalpur district
bihar,2022,4,TOTAL,12545809,23814034850.984543,madhubani district
bihar,2022,4,TOTAL,4547825,10323745245.981773,kishanganj district
bihar,2022,4,TOTAL,14024331,28395718045.336975,gaya district
bihar,2022,4,TOTAL,13239614,25127091204.346607,samastipur district
bihar,2022,4,TOTAL,4955109,8935956598.64038,banka district
bihar,2022,4,TOTAL,19272446,36872763823.28027,purbi champaran district
bihar,2022,4,TOTAL,1532102,3282461020.338641,sheohar district
bihar,2022,4,TOTAL,5892545,12508501978.733713,bhojpur district
bihar,2022,2,TOTAL,4209207,10528550899.75672,madhepura district
bihar,2022,2,TOTAL,9889577,21758789746.188175,purnia district
bihar,2022,2,TOTAL,6269480,14053342099.546486,nalanda district
bihar,2022,2,TOTAL,2797437,7161712617.6599455,buxar district
bihar,2022,2,TOTAL,10725196,23025583344.149986,darbhanga district
bihar,2022,2,TOTAL,4118007,10454110803.525658,nawada district
bihar,2022,2,TOTAL,3528608,7664159458.498425,jamui district
bihar,2022,2,TOTAL,953725,2388511372.3160167,sheikhpura district
bihar,2022,2,TOTAL,13494216,28063144036.92107,siwan district
bihar,2022,2,TOTAL,16060062,35870055221.49521,muzaffarpur district
bihar,2022,2,TOTAL,119754430,215948701155.291,patna district
bihar,2022,2,TOTAL,2181068,4962454493.44301,jehanabad district
bihar,2022,2,TOTAL,6569923,16999683485.765375,rohtas district
bihar,2022,2,TOTAL,6463752,13396079469.542109,begusarai district
bihar,2022,2,TOTAL,4800847,11542262441.157799,supaul district
bihar,2022,2,TOTAL,6268537,14845317009.181423,sitamarhi district
bihar,2022,2,TOTAL,9482396,21097797508.939884,saran district
bihar,2022,2,TOTAL,1219651,2833934564.2111135,arwal district
bihar,2022,2,TOTAL,8483096,18791974627.72206,vaishali district
bihar,2022,2,TOTAL,10647366,22189359146.473335,pashchim champaran district
bihar,2022,2,TOTAL,6866807,14516572895.084824,gopalganj district
bihar,2022,2,TOTAL,1833275,4178741899.804287,lakhisarai district
bihar,2022,2,TOTAL,5998050,13966695911.645943,aurangabad district
bihar,2022,2,TOTAL,2446252,6576390597.0652895,kaimur bhabua district
bihar,2022,2,TOTAL,6068247,14540177017.556528,araria district
bihar,2022,2,TOTAL,2942234,6133298409.635766,munger district
bihar,2022,2,TOTAL,8028934,17364725135.139015,katihar district
bihar,2022,2,TOTAL,3319181,8105786236.559596,khagaria district
bihar,2022,2,TOTAL,4720666,10425194152.620003,saharsa district
bihar,2022,2,TOTAL,13606084,27138540976.036263,bhagalpur district
bihar,2022,2,TOTAL,9968959,22075739375.54572,madhubani district
bihar,2022,2,TOTAL,3377891,9041606905.003721,kishanganj district
bihar,2022,2,TOTAL,10986567,25092417405.41481,gaya district
bihar,2022,2,TOTAL,8955837,19625456128.133415,samastipur district
bihar,2022,2,TOTAL,2349784,4974783639.077059,banka district
bihar,2022,2,TOTAL,14735078,32099286217.64873,purbi champaran district
bihar,2022,2,TOTAL,1194107,3004542073.5540576,sheohar district
bihar,2022,2,TOTAL,4830495,12025976488.832731,bhojpur district
bihar,2022,1,TOTAL,3384919,8169628761.117577,madhepura district
bihar,2022,1,TOTAL,7761464,17165083851.272968,purnia district
bihar,2022,1,TOTAL,5035999,11341779105.26544,nalanda district
bihar,2022,1,TOTAL,2213876,5781443012.560297,buxar district
bihar,2022,1,TOTAL,8600500,18524507492.64019,darbhanga district
bihar,2022,1,TOTAL,3382331,8162305154.844238,nawada district
bihar,2022,1,TOTAL,2761886,6174044424.336722,jamui district
bihar,2022,1,TOTAL,738851,1907084229.9723084,sheikhpura district
bihar,2022,1,TOTAL,10720865,22973497584.978127,siwan district
bihar,2022,1,TOTAL,12910258,29225131277.29717,muzaffarpur district
bihar,2022,1,TOTAL,91217400,170738998652.74045,patna district
bihar,2022,1,TOTAL,1918857,4509669903.837336,jehanabad district
bihar,2022,1,TOTAL,5494559,14390577492.290545,rohtas district
bihar,2022,1,TOTAL,5140182,10746300573.984077,begusarai district
bihar,2022,1,TOTAL,3890072,9470838252.825985,supaul district
bihar,2022,1,TOTAL,4933418,12169886828.570435,sitamarhi district
bihar,2022,1,TOTAL,7423680,16777415647.316607,saran district
bihar,2022,1,TOTAL,1056566,2377609326.092368,arwal district
bihar,2022,1,TOTAL,6884744,15427137497.934029,vaishali district
bihar,2022,1,TOTAL,9265237,20305406431.096825,pashchim champaran district
bihar,2022,1,TOTAL,5437535,11970509319.531534,gopalganj district
bihar,2022,1,TOTAL,1489189,3458134392.5420113,lakhisarai district
bihar,2022,1,TOTAL,4926976,11760556907.301996,aurangabad district
bihar,2022,1,TOTAL,1983220,5412923796.059852,kaimur bhabua district
bihar,2022,1,TOTAL,4907830,11563147720.116594,araria district
bihar,2022,1,TOTAL,2340138,5011636916.322436,munger district
bihar,2022,1,TOTAL,6255367,14031611245.279823,katihar district
bihar,2022,1,TOTAL,2655355,6309072164.205691,khagaria district
bihar,2022,1,TOTAL,3894203,8654311080.491058,saharsa district
bihar,2022,1,TOTAL,10073459,20799502004.842934,bhagalpur district
bihar,2022,1,TOTAL,8110120,18147098698.577583,madhubani district
bihar,2022,1,TOTAL,2696563,7872047086.849613,kishanganj district
bihar,2022,1,TOTAL,9087772,20921479270.866283,gaya district
bihar,2022,1,TOTAL,7178902,15787707876.874931,samastipur district
bihar,2022,1,TOTAL,1820481,3997541788.4809084,banka district
bihar,2022,1,TOTAL,11934864,27143934069.44426,purbi champaran district
bihar,2022,1,TOTAL,934918,2380342632.556236,sheohar district
bihar,2022,1,TOTAL,3927878,9851793259.827124,bhojpur district
bihar,2021,3,TOTAL,2034018,5500029849.280424,madhepura district
bihar,2021,3,TOTAL,4826016,11168325427.92741,purnia district
bihar,2021,3,TOTAL,3381075,7437410612.103645,nalanda district
bihar,2021,3,TOTAL,1331392,3166266892.788152,buxar district
bihar,2021,3,TOTAL,5791524,12557911471.466785,darbhanga district
bihar,2021,3,TOTAL,2139002,5233101106.18405,nawada district
bihar,2021,3,TOTAL,1679182,3769910510.8587055,jamui district
bihar,2021,3,TOTAL,463143,1178457856.4269738,sheikhpura district
bihar,2021,3,TOTAL,6975763,14555326812.652782,siwan district
bihar,2021,3,TOTAL,8663460,19088505213.98187,muzaffarpur district
bihar,2021,3,TOTAL,65085179,120377977089.17227,patna district
bihar,2021,3,TOTAL,1195445,3015464945.8990297,jehanabad district
bihar,2021,3,TOTAL,3409156,7988380311.967452,rohtas district
bihar,2021,3,TOTAL,3382669,7023004546.171783,begusarai district
bihar,2021,3,TOTAL,2247423,5797237916.379904,supaul district
bihar,2021,3,TOTAL,3071280,7538949774.601155,sitamarhi district
bihar,2021,3,TOTAL,4909074,10653230755.208591,saran district
bihar,2021,3,TOTAL,655254,1419881953.6996727,arwal district
bihar,2021,3,TOTAL,4483512,10019125517.53304,vaishali district
bihar,2021,3,TOTAL,5626291,12052580759.045248,pashchim champaran district
bihar,2021,3,TOTAL,3591809,7691691799.830381,gopalganj district
bihar,2021,3,TOTAL,944664,2099202462.5685425,lakhisarai district
bihar,2021,3,TOTAL,2970923,6528699841.273426,aurangabad district
bihar,2021,3,TOTAL,1218238,2858892134.9313626,kaimur bhabua district
bihar,2021,3,TOTAL,2813200,7222773479.316949,araria district
bihar,2021,3,TOTAL,1519400,3211090932.1408405,munger district
bihar,2021,3,TOTAL,3783324,9267765709.686602,katihar district
bihar,2021,3,TOTAL,1706354,4317169777.008783,khagaria district
bihar,2021,3,TOTAL,2350666,5488205886.705009,saharsa district
bihar,2021,3,TOTAL,6299248,12979510129.599648,bhagalpur district
bihar,2021,3,TOTAL,5236281,11442243635.127466,madhubani district
bihar,2021,3,TOTAL,1562190,4550836950.242286,kishanganj district
bihar,2021,3,TOTAL,5929649,12593071265.983114,gaya district
bihar,2021,3,TOTAL,4742581,10599568038.20213,samastipur district
bihar,2021,3,TOTAL,1086496,2393088091.4975886,banka district
bihar,2021,3,TOTAL,7528149,17061553144.485746,purbi champaran district
bihar,2021,3,TOTAL,590061,1494759528.4819276,sheohar district
bihar,2021,3,TOTAL,2448022,5721558825.98047,bhojpur district
bihar,2021,4,TOTAL,2669341,6728032170.797292,madhepura district
bihar,2021,4,TOTAL,6360264,14308666372.958656,purnia district
bihar,2021,4,TOTAL,4304381,9545809062.000435,nalanda district
bihar,2021,4,TOTAL,1873253,4694593050.833861,buxar district
bihar,2021,4,TOTAL,7502523,16126372900.44347,darbhanga district
bihar,2021,4,TOTAL,2795470,6745497141.188401,nawada district
bihar,2021,4,TOTAL,2194277,4855309103.197411,jamui district
bihar,2021,4,TOTAL,618189,1512241024.6061928,sheikhpura district
bihar,2021,4,TOTAL,9398007,20337077706.726944,siwan district
bihar,2021,4,TOTAL,11287438,25294883682.87165,muzaffarpur district
bihar,2021,4,TOTAL,81765610,151293164596.9189,patna district
bihar,2021,4,TOTAL,1714631,4022284736.872345,jehanabad district
bihar,2021,4,TOTAL,4602525,11042288316.913973,rohtas district
bihar,2021,4,TOTAL,4482558,9435583919.991997,begusarai district
bihar,2021,4,TOTAL,3015274,7393939188.486652,supaul district
bihar,2021,4,TOTAL,4153350,10194421149.628668,sitamarhi district
bihar,2021,4,TOTAL,6615773,15141561808.042288,saran district
bihar,2021,4,TOTAL,924102,1877460508.9000678,arwal district
bihar,2021,4,TOTAL,5962902,13534123655.11179,vaishali district
bihar,2021,4,TOTAL,7557978,16286679057.96371,pashchim champaran district
bihar,2021,4,TOTAL,4774101,10667558196.345219,gopalganj district
bihar,2021,4,TOTAL,1267087,2862649366.653165,lakhisarai district
bihar,2021,4,TOTAL,4053207,8846145771.35975,aurangabad district
bihar,2021,4,TOTAL,1629114,4043696220.05025,kaimur bhabua district
bihar,2021,4,TOTAL,3740380,8956552823.263115,araria district
bihar,2021,4,TOTAL,2073784,4430721083.314227,munger district
bihar,2021,4,TOTAL,5138243,11740684681.635273,katihar district
bihar,2021,4,TOTAL,2299254,5441172620.197353,khagaria district
bihar,2021,4,TOTAL,3136205,6870412639.461977,saharsa district
bihar,2021,4,TOTAL,8447521,17306243345.92068,bhagalpur district
bihar,2021,4,TOTAL,7114778,15424171780.63515,madhubani district
bihar,2021,4,TOTAL,2070748,5895020869.763552,kishanganj district
bihar,2021,4,TOTAL,7707242,16641218690.213781,gaya district
bihar,2021,4,TOTAL,6267039,13761709165.59499,samastipur district
bihar,2021,4,TOTAL,1483610,3162310457.021186,banka district
bihar,2021,4,TOTAL,9979391,22867973830.953423,purbi champaran district
bihar,2021,4,TOTAL,799885,2042474878.1312933,sheohar district
bihar,2021,4,TOTAL,3347510,8040908493.793684,bhojpur district
bihar,2021,2,TOTAL,1684296,5218255019.009192,madhepura district
bihar,2021,2,TOTAL,3753134,10051174945.968401,purnia district
bihar,2021,2,TOTAL,2876066,6967154493.828712,nalanda district
bihar,2021,2,TOTAL,1252195,3456834620.013396,buxar district
bihar,2021,2,TOTAL,4739297,11767784404.765148,darbhanga district
bihar,2021,2,TOTAL,1911948,5050993065.48583,nawada district
bihar,2021,2,TOTAL,1521567,3812688721.112037,jamui district
bihar,2021,2,TOTAL,427755,1154376779.108221,sheikhpura district
bihar,2021,2,TOTAL,4705097,11418849549.141575,siwan district
bihar,2021,2,TOTAL,6872504,17019791090.77851,muzaffarpur district
bihar,2021,2,TOTAL,53400850,114936398151.99364,patna district
bihar,2021,2,TOTAL,995035,2626018955.1267185,jehanabad district
bihar,2021,2,TOTAL,3001706,8146321797.816346,rohtas district
bihar,2021,2,TOTAL,2745981,6263183535.487119,begusarai district
bihar,2021,2,TOTAL,1834979,5320160534.73731,supaul district
bihar,2021,2,TOTAL,2697354,7205555125.010963,sitamarhi district
bihar,2021,2,TOTAL,4392087,10815034968.865551,saran district
bihar,2021,2,TOTAL,605677,1539697265.4617,arwal district
bihar,2021,2,TOTAL,3799946,9160292752.674015,vaishali district
bihar,2021,2,TOTAL,4672176,11234841877.680365,pashchim champaran district
bihar,2021,2,TOTAL,3111515,7589526482.70171,gopalganj district
bihar,2021,2,TOTAL,840880,2158341954.8132935,lakhisarai district
bihar,2021,2,TOTAL,2708735,6989875839.547192,aurangabad district
bihar,2021,2,TOTAL,1150340,3095159551.478701,kaimur bhabua district
bihar,2021,2,TOTAL,2293469,6805583750.251827,araria district
bihar,2021,2,TOTAL,1320520,3058878685.2649517,munger district
bihar,2021,2,TOTAL,3117723,8474000097.458374,katihar district
bihar,2021,2,TOTAL,1469798,4091424766.0814676,khagaria district
bihar,2021,2,TOTAL,1904150,5015686222.710497,saharsa district
bihar,2021,2,TOTAL,5068435,11733711173.397736,bhagalpur district
bihar,2021,2,TOTAL,4695466,11634612114.699203,madhubani district
bihar,2021,2,TOTAL,1256800,3935360082.170837,kishanganj district
bihar,2021,2,TOTAL,4732185,11427447209.341698,gaya district
bihar,2021,2,TOTAL,4015424,9848885594.57926,samastipur district
bihar,2021,2,TOTAL,999688,2292049412.4399977,banka district
bihar,2021,2,TOTAL,6300129,15889825388.130198,purbi champaran district
bihar,2021,2,TOTAL,516755,1470937924.1703181,sheohar district
bihar,2021,2,TOTAL,2211960,5903541283.277052,bhojpur district
bihar,2021,1,TOTAL,1236738,3829336405.4809704,madhepura district
bihar,2021,1,TOTAL,2732403,7235829630.468956,purnia district
bihar,2021,1,TOTAL,2268463,5351626268.902303,nalanda district
bihar,2021,1,TOTAL,879471,2401505831.324938,buxar district
bihar,2021,1,TOTAL,3456999,8967471837.09712,darbhanga district
bihar,2021,1,TOTAL,1343218,3497752896.3966985,nawada district
bihar,2021,1,TOTAL,1038356,2639451343.1973114,jamui district
bihar,2021,1,TOTAL,300298,824998708.3578898,sheikhpura district
bihar,2021,1,TOTAL,2823522,6920358606.864025,siwan district
bihar,2021,1,TOTAL,5221017,13070944463.381813,muzaffarpur district
bihar,2021,1,TOTAL,41272981,88998693556.23962,patna district
bihar,2021,1,TOTAL,723928,1700603455.4785092,jehanabad district
bihar,2021,1,TOTAL,2216469,6088176848.290617,rohtas district
bihar,2021,1,TOTAL,1977439,4651369214.180332,begusarai district
bihar,2021,1,TOTAL,1362458,4085528078.455164,supaul district
bihar,2021,1,TOTAL,1895158,5446770751.154966,sitamarhi district
bihar,2021,1,TOTAL,3020459,7424026781.043801,saran district
bihar,2021,1,TOTAL,430486,1040900664.8794968,arwal district
bihar,2021,1,TOTAL,2763964,6839038567.825458,vaishali district
bihar,2021,1,TOTAL,3418382,9047860514.2711,pashchim champaran district
bihar,2021,1,TOTAL,2101332,5212014141.400023,gopalganj district
bihar,2021,1,TOTAL,613756,1545725649.9489396,lakhisarai district
